ticker,et,items,p_pre,entry,baseline_usd_per_min,gate_usd,rvol,entry_lag_min,moved_at_entry,r15m,r60m,r1d,r5d,fwd_up,fwd_dn
AXON,2026-07-10 16:19:52-04:00,5.02,565.6400146484375,569.0,908562.2019348145,0.0,0.0,3910.133333333333,0.0059401479113014855,-0.002205632482974562,-0.013778606072880062,-0.038657644991212714,-0.10386644306417514,0.015817008663774113,-0.1087697972731766
AXR,2026-07-24 16:32:46-04:00,"2.02,9.01",25.41,23.520000457763672,10482.599922180176,0.0,0.0,3897.233333333333,-0.07438014727415698,-0.04761908237394186,-0.02170492960407755,-0.002976177443105188,-0.002976177443105188,0.009566342563375851,-0.06802722577930842
AXR,2026-07-14 16:30:20-04:00,5.02,25.61,25.25,9790.640357971191,0.0,0.0,1019.6666666666666,-0.014057008980866814,0.00990099009900991,0.019104985907526295,-0.07128709849744741,-0.07128709849744741,0.055441601441638344,-0.13188118509726954
AXS,2026-07-28 16:24:52-04:00,"2.02,9.01",119.27,102.5,101093.02665710449,0.0,0.0,1026.1333333333334,-0.14060534920767997,0.054634131454839974,0.04760972930163865,0.03375609756097564,0.012829292111280477,0.07229271865472553,0.008243914348323278
AXSM,2026-07-15 07:05:15-04:00,"8.01,9.01",235.22999572753906,233.35000610351562,303935.8414916992,0.0,0.0,144.75,-0.007992133903709231,-0.005121094034549301,-0.001243197300485832,0.008292254158910772,0.03154060603318176,0.048210840821703016,-0.052024851391103244
AXTA,2026-07-28 06:02:20-04:00,"2.02,9.01",33.74,34.939998626708984,52410.319076538086,0.0,0.0,207.66666666666666,0.035566052955215754,0.0194619442444961,0.02747575663715307,0.014310286002953587,0.005724120515178566,0.029765339336113916,-0.002575848772904399
AXTA,2026-07-23 09:04:24-04:00,"1.01,8.01,9.01",32.8,31.979999542236328,50480.42309379578,0.0,0.0,25.6,-0.025000013956209433,0.0015634533388442229,-0.006253872997298848,0.01782363048728053,0.09881175399138642,0.12507817564903823,-0.01438396157151689
AXTI,2026-07-22 17:05:46-04:00,"5.02,9.01",53.31,52.380001068115234,506064.11723327637,0.0,0.0,984.2333333333333,-0.017445112209431013,0.064910226075793,0.04238253838748429,0.010500170306784629,-0.08648343836616768,0.09996181661444092,-0.15709626531823406
AXTI,2026-07-08 09:29:29-04:00,2.04,58.130001068115234,61.900001525878906,824039.684879303,53988110.9082489,21.83879890693878,1.5166666666666666,0.06485464284347908,0.022940196024900716,-0.014289214686349916,-0.028756082100171443,-0.07770599765300601,0.08158312274438306,-0.1248788879868099
AXTI,2026-07-02 17:02:47-04:00,"1.01,9.01",56.9,62.29999923706055,865603.7524909973,0.0,0.0,5307.216666666666,0.09490332578313798,0.024077046843809402,0.0741572871342262,0.01894062243001593,-0.042215105944186315,0.09759226470007087,-0.08828250509396796
AZTA,2026-07-08 08:03:36-04:00,"1.01,2.01,7.01,9.01",25.37,25.329999923706055,24848.75,0.0,0.0,86.4,-0.001576668360029454,-0.02250294893569116,-0.03947887891875246,-0.013028027031188882,0.02862220227609269,0.06494277389334435,-0.0428345474828532
AZZ,2026-07-08 16:16:42-04:00,"2.02,9.01",143.6,150.0,98913.32707214355,0.0,0.0,1034.3,0.04456824512534818,-0.09373331705729171,-0.06440002441406245,-0.03643330891927088,0.009800008138020733,0.013933308919270804,-0.09999999999999998
AZZ,2026-07-07 12:52:15-04:00,"5.07,9.01",143.2899932861328,143.58999633789062,96395.60515594482,59446.25848388672,0.20556351570771655,1.75,0.0020936776175202176,-0.0006267591070818757,-0.002576747173367422,-0.0010446155144239189,0.029249927260663222,0.05919632437344813,-0.059823083480530004
BAER,2026-07-27 09:20:04-04:00,"7.01,9.01",1.850000023841858,2.0299999713897705,1563.1125285029411,0.0,0.0,9.933333333333334,0.09729726769090008,-0.04433493371317443,-0.07389161491241292,-0.049261096182871555,-0.08093594444353747,-0.009162555316340915,-0.10837439985755959
BAH,2026-07-24 16:15:47-04:00,"5.07,9.01",72.53,72.55999755859375,165832.7906742096,0.0,0.0,3914.2166666666667,0.0004135882888975928,0.0017916880814048408,-0.001102455958540527,-0.012679128852655097,-0.08723807076410872,0.013781698368890982,-0.09213061994931115
BAH,2026-07-24 06:49:09-04:00,"2.02,7.01,9.01",67.18,70.40979766845703,156283.75648498535,0.0,0.0,160.85,0.04807677386807119,0.051811008486195353,0.07390879352822632,0.030112319616745653,-0.005252063848712796,0.08223570400031299,-0.005979247683842059
BANF,2026-07-23 16:38:54-04:00,"2.02,9.01",115.12000274658203,116.54000091552734,97793.02345275879,0.0,0.0,1016.1,0.012334938629833037,0.0034323109896734483,0.010425573436980695,-0.00231683774103153,-0.0353526919016276,0.02166639356480804,-0.0353526919016276
BANR,2026-07-22 16:41:25-04:00,"2.02,7.01,8.01,9.01",69.62,66.94000244140625,64738.98110961914,0.0,0.0,1008.5833333333334,-0.038494650367620675,0.01717947198300429,0.020092637759916876,0.04929780851519716,0.03913945356486703,0.06677623330856308,0.00014930544474789365
BARK,2026-07-28 16:47:29-04:00,"5.02,9.01",8.92,8.819999694824219,4737.745784282684,0.0,0.0,1002.5166666666667,-0.011210796544370072,0.002267625675248963,-0.022675716120772793,-0.022675716120772793,-0.022675716120772793,0.027210919895679808,-0.028344672182551878
BAX,2026-07-14 16:15:49-04:00,"7.01,9.01",21.8,21.93000030517578,125694.12522125244,0.0,0.0,1034.1833333333334,0.005963316751182557,-0.005243947538433158,0.014591869145970549,0.010031905689134701,0.0025079938171637117,0.08116729386806121,-0.005243947538433158
BBBY,2026-07-27 17:27:25-04:00,9.01,5.37,5.300000190734863,11250.924483299255,0.0,0.0,962.5833333333334,-0.013035346231869083,-0.01037741569744266,-0.017924578039616335,-0.003773620757566376,-0.03773590168014018,0.018867905855434186,-0.06698113326374511
BBBY,2026-07-27 17:25:25-04:00,"1.01,3.02,9.01",5.37,5.300000190734863,11250.924483299255,0.0,0.0,964.5833333333334,-0.013035346231869083,-0.01037741569744266,-0.017924578039616335,-0.003773620757566376,-0.03773590168014018,0.018867905855434186,-0.06698113326374511
BBBY,2026-07-09 16:06:14-04:00,"1.01,2.01,2.03,3.02,9.01",5.49,5.539999961853027,13189.904636383057,0.0,0.0,1043.7666666666667,0.009107461175414722,-0.009025305248944293,-0.03971115373763734,-0.05415161803587498,-0.05324911161105372,0.004512652624472091,-0.11191333751412225
BBIO,2026-07-22 16:34:14-04:00,"8.01,9.01",82.66,82.63999938964844,225569.90558624268,0.0,0.0,1015.7666666666667,-0.00024196238025109285,-0.003993245807018098,0.0015730548690475743,0.010164617297787393,0.030735732505892344,0.04380448660839997,-0.010527622858271801
BBIO,2026-07-02 16:23:41-04:00,"1.01,3.02,3.03,5.03,7.01,9.01",77.25,77.76000213623047,242373.02911376953,0.0,0.0,5346.316666666667,0.006601969401041741,0.006815827735811464,0.004385233786089904,-0.01851854940646036,0.12332813881730065,0.20132456724821512,-0.022505143414658257
BBLG,2026-07-23 08:05:26-04:00,"7.01,9.01",1.1200000047683716,1.149999976158142,1435.5450392365456,3086.5999360084534,0.7167080218418818,84.56666666666666,0.026785688626827175,-0.06086954574729142,-0.11304347645808255,-0.2133043478531288,-0.2133043478531288,-0.013826101009246639,-0.23469562602448724
BBLG,2026-07-16 17:25:14-04:00,8.01,1.190000057220459,1.225000023841858,1460.2000093460083,0.0,0.0,964.7666666666667,0.02941173524239149,-0.06122452752980356,-0.09795918565946338,-0.2614694174655716,-0.2614694174655716,-0.03673475544336369,-0.28155102473763005
BBLG,2026-07-09 16:30:35-04:00,"1.01,3.02,8.01,9.01",1.3468999862670898,1.3200000524520874,1435.5450392365456,0.0,0.0,1025.4166666666667,-0.019971738131466688,0.022727250149756628,-0.007575840359983155,-0.3146212535885833,-0.3146212535885833,0.045454500299513256,-0.33325759329277993
BBT,2026-07-10 12:16:44-04:00,8.01,30.1200008392334,30.110000610351562,27741.355034828186,6292.990127563477,0.07561502937477127,3.2666666666666666,-0.00033201290183271226,-0.001328492684041671,0.004981720873120876,0.005313844044131377,0.013948856452349334,0.041846569357048,-0.009963505092259628
BBWI,2026-07-20 06:45:42-04:00,"7.01,9.01",20.87,20.985000610351562,137461.98497390747,0.0,0.0,164.3,0.005510331114114031,-0.026209250817837648,-0.02859186866898422,-0.023111774898511017,-0.04074345602654894,-0.00047654174843836383,-0.08863476560653771
BCAL,2026-07-27 08:10:37-04:00,"2.02,7.01,8.01,9.01",21.030000686645508,21.639999389648438,16164.380352020264,0.0,0.0,79.38333333333334,0.02900611902453676,-0.01756003565085018,-0.002310500853547337,-0.0032347364509494048,-0.008317944096702945,0.013863269541157575,-0.020794772101799586
BCAX,2026-07-28 08:35:19-04:00,"5.02,7.01,9.01",27.829999923706055,27.729999542236328,27098.16967010498,0.0,0.0,54.68333333333333,-0.0035932584169554582,-0.012982283048891041,-0.016949128060338547,-0.06851783807772271,-0.06310854774211327,0.010458020927322176,-0.06851783807772271
BCBP,2026-07-22 09:30:40-04:00,"8.01,9.01",10.345000267028809,10.34000015258789,7917.659955024719,4373.820064544678,0.18413774142821732,1.3333333333333333,-0.00048333632787367353,-0.003868468207228859,-0.010638356743547184,0.026112137340905228,-0.0009671401096965626,0.038684682072288146,-0.03770794988063397
BCBP,2026-07-08 15:22:14-04:00,"8.01,9.01",9.770000457763672,9.765000343322754,10132.785210609436,7421.400260925293,0.24413821427744553,5.766666666666667,-0.0005117824162377271,0.0025601246954760626,0.013824810083066907,0.0664925344345757,0.057859658015234405,0.09984632806102334,-0.002560222357973041
BCHT,2026-07-28 16:30:25-04:00,"3.03,5.03,5.07,9.01",1.4,1.399999976158142,769.3850011229515,0.0,0.0,1019.5833333333334,-1.7029898491394135e-08,0.0,-0.014285700905079524,-0.014285700905079524,-0.014285700905079524,0.028571486959652947,-0.028571401810159047
BCML,2026-07-24 16:02:49-04:00,5.02,31.5,31.770000457763672,18959.479873657227,0.0,0.0,3927.1833333333334,0.008571443103608578,-0.024394070109019617,-0.01951529210890801,-0.026440042193408897,-0.026440042193408897,-0.004406713723003941,-0.04847343069996757
BCML,2026-07-23 16:05:54-04:00,"2.02,9.01",33.279998779296875,32.599998474121094,18363.999198913574,0.0,0.0,1044.1,-0.020432702227104693,-0.02254597354004162,-0.049233058589306156,-0.051226940095442375,-0.051226940095442375,-0.008435513007767237,-0.07269935714156994
BCML,2026-07-22 16:17:30-04:00,"5.02,9.01",33.29999923706055,32.81999969482422,18025.600799560547,0.0,0.0,1050.5,-0.014414400998007282,0.0009140395970694826,-0.02909810885393338,-0.05758681923286224,-0.05758681923286224,0.014015816232478384,-0.07891530093451948
BCO,2026-07-24 17:13:19-04:00,7.01,122.0,120.63999938964844,92277.23280715942,0.0,0.0,3856.6833333333334,-0.011147545986488261,0.00638266144194799,-0.004890553223438232,-0.029675081640972434,0.02084714358730544,0.02561342824037105,-0.04791113070738984
BCPC,2026-07-24 21:52:36-04:00,"1.01,2.03,9.01",162.81,163.66000366210938,129769.82880401611,0.0,0.0,3577.4,0.005220832025731648,-0.000549898178399344,0.006812844979992683,-0.011059498460788575,-0.011609489873874002,0.03611147213653432,-0.014542373393356622
BCSF,2026-07-23 16:05:14-04:00,"2.02,9.01",12.46,12.470000267028809,6575.019940376282,0.0,0.0,1044.7666666666667,0.0008025896491818951,-0.000801942956511148,-0.0056135242180883616,0.02285483891814022,-0.006014419218854372,0.03287889644206077,-0.013079409713084744
BDN,2026-07-23 15:44:59-04:00,"2.02,9.01",3.0450000762939453,3.069999933242798,4242.120089054108,430727.5230412483,33.845303291676366,1.0166666666666666,0.008210133439234601,2.1745017342311712e-08,0.01140067967158509,0.026058685297797535,-0.05374591708174414,0.05537461888944617,-0.05863186718329727
BDN,2026-07-10 15:17:59-04:00,"2.01,9.01",3.055000066757202,3.055000066757202,4309.374964237213,8147.310035705566,0.6302004430896776,1.0166666666666666,0.0,-0.003273319229047167,0.0016366205934803535,0.042553149977613725,0.01309327691618889,0.07312598123290726,-0.00491001786461398
BE,2026-07-28 12:07:21-04:00,"2.02,7.01,9.01",165.43499755859375,165.47999572753906,4907955.873405457,25930286.575531006,1.7611056581307376,1.65,0.0002719990909383352,-0.014018574819106178,-0.02483619715337082,0.00821854186351434,0.2250423401900452,0.3037225710857374,-0.04922711575776151
BE,2026-07-09 08:17:17-04:00,7.01,254.5,276.0799865722656,5710627.727874756,0.0,0.0,72.71666666666667,0.08479366040182956,-0.02680380417414785,-0.049695305048123695,-0.07030566327264332,-0.13572148574451648,-0.0017283862459098742,-0.17306539514506514
BEN,2026-07-23 08:48:00-04:00,"5.02,9.01",32.38,32.03499984741211,144434.9533958435,0.0,0.0,42.0,-0.01065472985138649,0.008584408527822163,0.004838419854382936,0.007960048503277584,0.013422828382205099,0.05056965630095478,-0.0026533193344004946
BFC,2026-07-22 12:54:07-04:00,"2.02,9.01",142.6699981689453,143.2449951171875,118248.26541137695,90045.89538574219,0.25383288589894376,5.883333333333334,0.0040302583277620485,0.005864160182297962,0.015114025751131521,0.06073519148025963,0.055673890016131766,0.06858886901419137,-0.006981046696828086
BFC,2026-07-21 16:05:55-04:00,"2.02,9.01",145.49000549316406,146.25999450683594,117174.24304199219,0.0,0.0,1044.0833333333333,0.005292384250463522,-0.009845393386431978,-0.014289596720810316,0.036715510581573074,0.03391225830816902,0.04656100829447607,-0.02987826665741644
BFH,2026-07-23 06:56:48-04:00,"7.01,9.01",101.87,100.58000183105469,80354.72974395752,0.0,0.0,156.2,-0.012663180219351311,0.03962020817065803,0.010787423590378653,0.009047484749934442,0.09266255244734567,0.09504869143521977,-0.011433699591799296
BFH,2026-07-23 06:51:32-04:00,"2.02,7.01,8.01,9.01",101.87,100.58000183105469,80354.72974395752,0.0,0.0,161.46666666666667,-0.012663180219351311,0.03962020817065803,0.010787423590378653,0.009047484749934442,0.09266255244734567,0.09504869143521977,-0.011433699591799296
BFH,2026-07-14 07:31:56-04:00,"5.02,7.01,9.01",97.18,97.2699966430664,91307.3141708374,0.0,0.0,118.06666666666666,0.0009260819414118604,0.009509644121322713,0.01799115925151762,0.026421299306248258,0.02755217844830482,0.04533775896273484,-0.024982012840945145
BFST,2026-07-23 16:01:59-04:00,"2.02,7.01,9.01",30.46500015258789,30.450000762939453,22194.580223083496,0.0,0.0,1051.0166666666667,-0.0004923482544989533,0.010180606179809315,0.028899807511257647,0.05073891749041781,0.05057467880437749,0.06371095494585832,-0.000656829466750386
BGDE,2026-07-20 08:35:36-04:00,"1.01,2.01,7.01,9.01",5.724999904632568,5.869999885559082,4488.000047206879,0.0,0.0,54.4,0.02532750800732453,-0.045979531581811006,-0.02896079878592539,-0.11073255673590576,-0.1652469862185123,0.13286202541907643,-0.18228274543182688
BGDE,2026-07-06 08:41:41-04:00,"1.01,3.02,5.03,7.01,9.01",7.630000114440918,9.149999618530273,6170.149918556213,0.0,0.0,48.31666666666667,0.19921356242348254,-0.03714754436670287,-0.04262288589156049,-0.11147536028566452,-0.46448084156811165,0.020765086555067702,-0.4754097933497108
BHB,2026-07-27 17:05:31-04:00,"7.01,9.01",39.32,39.834999084472656,19661.665557861328,0.0,0.0,984.4833333333333,0.013097636939792823,-0.005397267667358818,0.0038911157915542116,-0.004644095967002548,-0.004644095967002548,0.01945529167040938,-0.010543446180447447
BHB,2026-07-21 16:17:28-04:00,"2.02,7.01,9.01",38.03,38.869998931884766,20265.271963119507,0.0,0.0,1032.5333333333333,0.022087797314876756,-0.010805201453216173,-0.018265991869895526,0.0038590448221544893,0.020066956918650902,0.04476464436019034,-0.04424999879778635
BHR,2026-07-24 17:01:58-04:00,"7.01,9.01",2.23,2.2699999809265137,1064.625,0.0,0.0,3868.0333333333333,0.017937211177808887,0.0,-0.015418540143072201,0.03964753961477019,0.06167405554207672,0.06828192629609897,-0.015418540143072201
BHR,2026-07-16 20:00:11-04:00,"1.01,2.01,9.01",2.05,2.0199999809265137,1180.9050107002258,0.0,0.0,809.8166666666667,-0.014634155645602998,0.007425794577133882,0.009900980750178201,0.009900980750178201,0.1930693606864755,0.20049503723460882,-0.017326716312811796
BHRB,2026-07-23 16:05:56-04:00,"2.02,7.01,8.01,9.01",70.77,70.51000213623047,47736.3606262207,0.0,0.0,1044.0666666666666,-0.0036738429245376514,-0.007233046671096477,-0.002978287875625374,0.05105656453059848,0.051552891741697415,0.054034852406223965,-0.028506624242430112
BHRB,2026-07-17 09:00:14-04:00,9.01,72.80000305175781,72.55000305175781,47969.16896057129,0.0,0.0,29.766666666666666,-0.0034340657901107408,-0.00027573082866261256,-0.016678244837618483,-0.03211580610675435,0.021984748783135277,0.024396920311687387,-0.055823609667783214
BHRB,2026-07-07 08:31:10-04:00,"5.02,9.01",69.69000244140625,69.7300033569336,47323.10372543335,0.0,0.0,58.833333333333336,0.0005739835575551133,0.0021510668186346393,0.005019338265760842,0.004589124902034003,0.06331554673148898,0.06582527057105358,-0.021224771055262437
BHVN,2026-07-09 17:11:27-04:00,"5.02,9.01",16.79,16.420000076293945,45592.45020866394,0.0,0.0,978.55,-0.022036922198097275,-0.03227769369723499,-0.05176616184654581,-0.052984170051861956,-0.13998173266476233,-0.0003654396328226506,-0.14676612060971506
BIAF,2026-07-27 08:30:31-04:00,"8.01,9.01",0.6600000262260437,0.6510000228881836,1055.2562683224678,0.0,0.0,59.483333333333334,-0.013636368151866862,0.020276473983443344,0.029185857347320487,-0.04055303952547751,-0.04992323727738446,0.05990779317427042,-0.07834100960559487
BIAF,2026-07-22 08:30:27-04:00,"8.01,9.01",0.7051,0.7174999713897705,1115.9823988974094,0.0,0.0,59.55,0.017586117415643976,0.0033450044909091314,-0.022160218620707717,-0.07261316409545648,-0.13797906767864698,0.008223032199302649,-0.16376299962816665
BIAF,2026-07-07 08:54:20-04:00,"8.01,9.01",0.8051000237464905,0.8300999999046326,768.0610083341599,0.0,0.0,35.666666666666664,0.031052012695026443,-0.01216721727303971,-0.0021684142486192437,-0.01216721727303971,-0.21382967059045366,0.006625730149718123,-0.26261895528229917
BJDX,2026-07-22 17:25:23-04:00,"7.01,9.01",1.15,1.149999976158142,3031.0799174308777,0.0,0.0,964.6166666666667,-2.073205029873293e-08,0.008695644061371466,-0.004347822030685733,-0.11304347645808255,-0.2130434868241079,0.01739128812274293,-0.27826086911452064
BKD,2026-07-09 16:18:59-04:00,"2.02,7.01,9.01",15.28,14.420000076293945,63442.938289642334,0.0,0.0,1031.0166666666667,-0.05628271752002967,-0.010748941203267193,-0.03398056647195924,-0.0006934865631786913,0.04542300482008943,0.058599186030377615,-0.041608902794397995
BKKT,2026-07-16 17:26:38-04:00,9.01,7.86,7.690000057220459,9091.920087814331,0.0,0.0,963.3666666666667,-0.021628491447778786,-0.02795840715059783,-0.04421328349258602,-0.05721717216469002,-0.006501975339768151,0.10273075151333799,-0.07755529993336063
BKU,2026-07-22 06:48:16-04:00,"2.02,9.01",48.07,47.790000915527344,54446.715074539185,0.0,0.0,161.73333333333332,-0.005824819731072517,-0.04457001521887771,-0.04540702954741993,-0.0387110458272929,-0.02887635575806946,-0.012868835879577878,-0.07323707748377173
BKYI,2026-07-09 16:49:10-04:00,"4.01,9.01",5.050000190734863,4.760000228881836,2276.148021697998,0.0,0.0,1000.8333333333334,-0.0574257328514729,0.0462394780276254,0.0504201175583856,-0.0021008883195338113,-0.11743697234865524,0.1323528586786964,-0.19747904421001505
BLFS,2026-07-22 17:17:19-04:00,"1.01,7.01,9.01",31.149999618530273,32.0,39025.8309173584,0.0,0.0,972.6833333333333,0.027287332002536635,-0.017499983310699463,-0.03750002384185791,-0.03843750000000001,-0.01859372854232788,0.034999966621398926,-0.0740625262260437
BLIN,2026-07-14 17:01:48-04:00,"1.01,9.01",1.2247999906539917,1.2200000286102295,1812.002443253994,0.0,0.0,988.2,-0.0039189762250073645,0.008114732489474807,-0.01229506995337748,-0.040983664223788296,-0.040983664223788296,0.04098356651125812,-0.08196723073504641
BLK,2026-07-15 06:33:30-04:00,"2.02,7.01,9.01",1025.44,1109.989990234375,827026.2158203125,0.0,0.0,176.5,0.08245240114914076,-0.01620734456405004,-0.009770331983656066,-0.01818934441932396,-0.04611748020848483,0.013522653265058304,-0.051054444070287586
BLNE,2026-07-14 17:45:27-04:00,"7.01,9.01",1.065000057220459,1.0551999807357788,708.6099617481232,0.0,0.0,944.55,-0.009201949256469888,0.02350271288128014,0.018764279102934323,-0.06178920810211963,-0.07619407842077963,0.03297958043797222,-0.2797573878523789
BLNE,2026-07-02 17:25:16-04:00,"1.01,3.02,9.01",1.100000023841858,1.090000033378601,1374.6950483322144,0.0,0.0,5285.733333333334,-0.009090900224102638,0.022935757240897692,0.03211006013725681,-0.03211016950357426,-0.11348625588021677,0.05504581737815473,-0.3027523236788029
BLNK,2026-07-28 09:05:10-04:00,3.01,0.5534999966621399,0.5547999739646912,719.6904282569885,0.0,0.0,24.833333333333332,0.0023486491605975157,-0.049206924066064084,-0.05136979494733507,-0.09246573833967964,-0.1373467594914869,-0.008831973445635355,-0.1528478355014864
BLNK,2026-07-21 08:00:17-04:00,5.02,0.5530999898910522,0.5669999718666077,789.8531024456024,0.0,0.0,89.71666666666667,0.025131047242096916,0.006349209018992719,0.02892423282143075,-0.005114541315955012,-0.15520277616793832,0.036508004420625406,-0.17107579871542
BMI,2026-07-22 08:32:50-04:00,"2.02,9.01",145.87,146.00999450683594,106694.01136779785,0.0,0.0,57.166666666666664,0.0009597210313014859,-0.08198069769903804,-0.05624610783818551,-0.13245664841067073,-0.09334970301218182,-0.03403877410919587,-0.17409765855278625
BMNR,2026-07-27 08:45:40-04:00,"7.01,9.01",15.8215,16.969999313354492,772025.7713928223,0.0,0.0,44.333333333333336,0.07259105099734486,0.04478492985463789,0.02946376076789381,0.054213360275242595,0.00942839445409982,0.079552176552379,-0.03771357781639928
BMNR,2026-07-20 08:45:42-04:00,"7.01,9.01",15.680000305175781,16.06999969482422,657506.0523500443,0.0,0.0,44.3,0.024872409570024345,0.018668397641961487,0.0,0.03422528410830794,0.10516493877731237,0.13503423257642333,-0.01306783087336394
BMNR,2026-07-16 08:45:25-04:00,"7.01,9.01",15.805000305175781,15.75,710951.3474731445,0.0,0.0,44.583333333333336,-0.0034799306620557635,-0.04000000726608999,-0.013015868171812994,-0.02031746031746029,0.05555555555555558,0.06222219315786215,-0.06857142372736857
BMNR,2026-07-13 08:45:24-04:00,"5.03,7.01,9.01",14.960000038146973,14.770000457763672,684951.3102264404,0.0,0.0,44.6,-0.012700506677728263,-0.019295923646137636,-0.0196344554190524,-0.01895737637682282,0.09343257400112148,0.14691943189164292,-0.030467213878989097
BMNR,2026-07-06 08:45:42-04:00,"7.01,9.01",14.37,14.609999656677246,951662.0222043991,0.0,0.0,44.3,0.016701437486238424,0.008898023100329278,0.034565374832854046,0.06365505579582353,-0.024982873353549095,0.10609173354952572,-0.027378482404512572
BMRC,2026-07-27 08:33:53-04:00,"2.02,7.01,8.01,9.01",28.77,29.979999542236328,16584.75022315979,229071.59408569336,4.604060778795171,56.11666666666667,0.04205768308085944,-0.015009968727879852,-0.011340899192106124,-0.03302200754617879,-0.03302200754617879,0.029686501353785033,-0.04202802695532826
BMRC,2026-07-02 15:07:01-04:00,"8.01,9.01",28.239999771118164,28.209999084472656,15132.474918365479,5754.839813232422,0.1267657767875119,2.9833333333333334,-0.001062347269428443,0.0019496741212605695,-0.0015951141583013806,0.0024814464531968117,0.05848995318780781,0.08968453629046991,-0.037398030204398025
BNAI,2026-07-27 08:45:40-04:00,"2.02,9.01",11.16,11.859999656677246,9972.399822235107,0.0,0.0,44.333333333333336,0.06272398357322984,0.07926650059652895,0.025295126426581493,0.025295126426581493,0.01391230747297123,0.1028668045822363,-0.07504210922530363
BNAI,2026-07-24 08:54:33-04:00,"3.02,7.01,9.01",10.595000267028809,10.779999732971191,10153.125524520874,0.0,0.0,35.45,0.017461015694175464,-0.03014840605896374,0.033395233698427784,0.12244904278255642,0.11549164345071228,0.21335809347937107,-0.05009276208063429
BNAI,2026-07-17 12:10:15-04:00,"5.02,9.01",11.640000343322754,11.75,10847.59960269928,14288.0,0.4390525868489413,1.75,0.009450142047491283,0.02468084781727886,-0.017446802017536567,-0.07659571221534245,0.02638301443546376,0.11319148286860048,-0.12851065777717752
BNAI,2026-07-13 06:15:11-04:00,"5.02,9.01",13.979999542236328,14.119999885559082,10800.615371704102,0.0,0.0,194.81666666666666,0.010014331037693225,-0.0439093406929254,-0.08718839181128757,-0.020538241090895415,-0.23158636902211838,0.0616076315018621,-0.25389518889539453
BNBX,2026-07-13 08:05:36-04:00,"3.01,7.01,9.01",0.3769,0.17100000381469727,180.2681938111782,0.0,0.0,84.4,-0.5462987428636316,-0.09941522964867422,-0.04970765839498292,-0.07602336990014302,-0.4736842013535483,0.09999994771522513,-0.6187134529423083
BNC,2026-07-24 16:05:14-04:00,"1.01,5.02,5.07,9.01",2.7950000762939453,2.875,1734.812485218048,0.0,0.0,3924.766666666667,0.028622512172568948,-0.01217394289763074,-0.015652200450067988,-0.1104348224142323,-0.1060869797416355,0.012173942897630852,-0.13565221040145214
BNED,2026-07-09 16:12:53-04:00,"2.02,9.01",11.42,11.970000267028809,9679.319652557373,0.0,0.0,1037.1166666666666,0.04816114422318818,-0.013366737163141629,-0.005848007262903021,0.05012526436178111,0.030075158617068665,0.09607348311410902,-0.03675860687067756
BNL,2026-07-08 06:38:29-04:00,"7.01,9.01",21.4,21.350000381469727,45741.02192687988,0.0,0.0,171.51666666666668,-0.0023364307724426103,0.003278674172060958,0.013817333537379461,0.023419185461197367,0.024355953594342727,0.03723653686601103,-0.002576126660096767
BNL,2026-07-02 16:25:20-04:00,"7.01,9.01",21.25,21.25,60447.92499732971,0.0,0.0,5344.666666666667,0.0,-0.003999956916360348,-0.002823504279641509,0.006117607565487182,0.040470616957720695,0.042117668600643476,-0.007529411764705896
BOH,2026-07-27 09:00:32-04:00,"2.02,9.01",83.97,84.16000366210938,65633.5108718872,0.0,0.0,29.466666666666665,0.0022627564857613525,-0.03528993692333071,-0.037904019755199414,-0.04521150355996095,-0.04925147447833478,0.0006534300545188998,-0.06059892920147003
BOKF,2026-07-20 16:14:50-04:00,"2.02,7.01,9.01",140.5500030517578,140.47000122070312,119248.73793792725,0.0,0.0,1035.1666666666667,-0.0005692054736222696,-0.011034406195544078,-0.014309065917055719,0.006976548152792583,0.006122307986602404,0.022602712494957045,-0.02278064298735516
BPOP,2026-07-23 08:10:48-04:00,"8.01,9.01",173.89,175.1199951171875,165507.14469909668,2910230.502319336,5.861238412819649,79.2,0.007073409150540666,-0.02084281634454055,-0.018273167185168138,-0.016274502764914933,-0.012848332930196493,-0.0006852165402768673,-0.036546334370336164
BPOP,2026-07-23 08:08:30-04:00,"5.02,7.01,9.01",173.89,175.1199951171875,165507.14469909668,2910230.502319336,5.861238412819649,81.5,0.007073409150540666,-0.02084281634454055,-0.018273167185168138,-0.016274502764914933,-0.012848332930196493,-0.0006852165402768673,-0.036546334370336164
BPOP,2026-07-23 08:00:55-04:00,"2.02,7.01,9.01",173.89,175.1199951171875,165507.14469909668,0.0,0.0,89.08333333333333,0.007073409150540666,-0.02084281634454055,-0.018273167185168138,-0.016274502764914933,-0.012848332930196493,-0.0006852165402768673,-0.036546334370336164
BPRN,2026-07-23 16:00:15-04:00,"2.02,9.01",37.79999923706055,39.0,20180.970357894897,0.0,0.0,1059.75,0.031746052570364336,0.05435894697140431,0.05423081226837945,0.07628201215695118,0.07628201215695118,0.12641026423527646,0.012564145601712706
BPRN,2026-07-22 16:00:13-04:00,"8.01,9.01",37.540000915527344,37.56999969482422,20256.069555282593,0.0,0.0,1049.7833333333333,0.0007991150390320723,0.0061218936413249825,0.10593557558065747,0.11724777255996943,0.11724777255996943,0.1692840208148243,-0.015171671531920339
