source,ticker,date,open,d0,pk_d0,d1,pk_d1,d5,pk_d5,d10,pk_d10
trial_update,ABBV,2026-07-27,262.8299865722656,0.0014078516671227614,0.015561492464423177,0.0017882328680707271,0.01765405351554783,0.0017882328680707271,0.01765405351554783,0.0017882328680707271,0.01765405351554783
trial_update,ABBV,2026-07-13,245.99000549316406,-0.004918926325650275,0.0017480087246601883,-0.007642606776008809,0.0071547398981006705,0.04109923323950859,0.060856073936427,0.0699622193160423,0.08508478989871793
trial_update,ABBV,2026-07-27,262.8299865722656,0.0014078516671227614,0.015561492464423177,0.0017882328680707271,0.01765405351554783,0.0017882328680707271,0.01765405351554783,0.0017882328680707271,0.01765405351554783
trial_update,ABBV,2026-07-20,253.6999969482422,0.009460028317473945,0.013243991528455012,-0.0015766413137402457,0.016200239100476077,0.03744586272394468,0.05210885549277022,0.03783993283486353,0.05427672226291036
trial_update,ABBV,2026-07-09,251.00999450683594,-0.011672812795912257,0.00258957479581845,-0.011991532499531443,0.00258957479581845,0.013864033554382482,0.03963984369543194,0.03326557120218232,0.03963984369543194
trial_update,ABBV,2026-07-07,253.25,-0.0020137986449593193,0.01014810394558241,-0.013188534404306562,0.01014810394558241,-0.036090816938394665,0.01014810394558241,0.00019744541661514958,0.030444191332983817
trial_update,ABBV,2026-07-27,262.8299865722656,0.0014078516671227614,0.015561492464423177,0.0017882328680707271,0.01765405351554783,0.0017882328680707271,0.01765405351554783,0.0017882328680707271,0.01765405351554783
trial_update,ABBV,2026-07-28,264.2099914550781,-0.0034442439405781844,0.01233870735800413,-0.0034442439405781844,0.01233870735800413,-0.0034442439405781844,0.01233870735800413,-0.0034442439405781844,0.01233870735800413
trial_update,ABBV,2026-07-08,251.1999969482422,-0.005135323653680635,0.014570078449736235,-0.012420362878548752,0.014570078449736235,0.012699054459238468,0.014570078449736235,0.02277076651665233,0.03885348178904202
trial_update,ABBV,2026-07-20,253.6999969482422,0.009460028317473945,0.013243991528455012,-0.0015766413137402457,0.016200239100476077,0.03744586272394468,0.05210885549277022,0.03783993283486353,0.05427672226291036
trial_update,ABBV,2026-07-17,253.10000610351562,0.0011062772522507647,0.012050524375417648,0.011853022234906696,0.01564595558902715,0.015053328592317339,0.03555906670472009,0.040300203253576417,0.056775957213174966
trial_update,ABBV,2026-07-06,257.2099914550781,-0.009952947566738923,0.01220798084348873,-0.017378741535764797,0.01220798084348873,-0.04832624349257508,0.01220798084348873,-0.004315483023358158,0.014579526941335574
trial_update,ABBV,2026-07-27,262.8299865722656,0.0014078516671227614,0.015561492464423177,0.0017882328680707271,0.01765405351554783,0.0017882328680707271,0.01765405351554783,0.0017882328680707271,0.01765405351554783
trial_update,BNTX,2026-07-21,92.33000183105469,-0.0054153578477654785,0.008881183565063289,-0.0029243395116030912,0.008881183565063289,0.006714990846875102,0.02214879376572787,0.006714990846875102,0.02214879376572787
trial_update,BNTX,2026-07-21,92.33000183105469,-0.0054153578477654785,0.008881183565063289,-0.0029243395116030912,0.008881183565063289,0.006714990846875102,0.02214879376572787,0.006714990846875102,0.02214879376572787
trial_update,BNTX,2026-07-28,92.30000305175781,0.007042187161357738,0.02248100627990901,0.007042187161357738,0.02248100627990901,0.007042187161357738,0.02248100627990901,0.007042187161357738,0.02248100627990901
