ticker,direction,move,move_date,last_close,median_dollars,n_filings,forms,has_8k,has_offering,has_merger,has_13d,has_insider,bearish_item,bullish_item,scheduled_item,no_filing
CIFR,down,-0.31487216331750423,2026-07-23,17.690000534057617,531167814.47906494,0,,False,False,False,False,False,False,False,False,True
CLF,up,0.3641426085139119,2026-07-20,11.380000114440918,192645595.5602646,0,,False,False,False,False,False,False,False,False,True
CLRO,up,1.0124223482911865,2026-07-02,4.5,647087.9762649536,1,8-K,True,False,False,False,False,False,True,False,False
CLRO,down,-0.26589597287595923,2026-07-08,4.5,647087.9762649536,2,8-K,True,False,False,False,False,False,True,False,False
CLW,up,0.23415193191756734,2026-07-29,21.610000610351562,2545279.9407958984,2,"10-Q,8-K",True,False,False,False,False,False,False,True,False
CLSK,up,0.21007752854923956,2026-07-16,12.010000228881836,288785390.84978104,3,"8-K,SCHEDULE 13G,SCHEDULE 13G/A",True,False,False,False,False,False,True,True,False
CLSK,down,-0.23062136495662855,2026-07-23,12.010000228881836,288785390.84978104,1,SCHEDULE 13G,False,False,False,False,False,False,False,False,False
CMRC,up,0.2667945981397677,2026-07-23,3.299999952316284,1482505.510854721,0,,False,False,False,False,False,False,False,False,True
CNMD,up,0.2738910604688001,2026-07-08,43.209999084472656,25605432.653045654,4,"3,4",False,False,False,False,True,False,False,False,False
CNTN,down,-0.22108846350906408,2026-07-01,1.9299999475479126,1632999.9661445618,0,,False,False,False,False,False,False,False,False,True
CNXC,up,0.22174543052643814,2026-07-09,26.559999465942383,39740221.365737915,3,"10-Q,4,SCHEDULE 13G/A",False,False,False,False,True,False,False,False,False
CODX,down,-0.3088235328491722,2026-07-28,1.5099999904632568,430584.0171098709,3,"424B5,8-K,DEF 14A",True,True,False,False,False,False,True,False,False
COHR,down,-0.2910733599822206,2026-07-23,222.0500030517578,1528525606.0073853,1,144,False,False,False,False,True,False,False,False,False
CORZ,down,-0.2437395020195925,2026-07-23,18.1200008392334,251944774.70855713,3,4,False,False,False,False,True,False,False,False,False
CPIX,up,0.26821190327658173,2026-07-09,6.659999847412109,508269.0151691437,0,,False,False,False,False,False,False,False,False,True
CPSH,down,-0.2563559011682208,2026-07-23,3.509999990463257,1953995.9917545319,1,4,False,False,False,False,True,False,False,False,False
CRDO,down,-0.24968288816810913,2026-07-23,177.4499969482422,1663136099.761963,4,4,False,False,False,False,True,False,False,False,False
CRML,down,-0.21319016419507286,2026-07-22,5.130000114440918,38794200.0,0,,False,False,False,False,False,False,False,False,True
CRM,up,0.20040791228485721,2026-07-23,188.3800048828125,2182175876.6723633,2,4,False,False,False,False,True,False,False,False,False
CRMT,up,0.4172186214700826,2026-07-14,3.109999895095825,1382256.0075759888,2,"10-K,8-K",True,False,False,False,False,False,False,True,False
CRTO,up,0.2143605958565149,2026-07-06,22.6299991607666,6186400.0,1,8-K,True,False,False,False,False,False,False,False,False
CRNX,up,0.9873899882300747,2026-07-07,83.87999725341797,229458114.17312622,6,"144,4,8-K,DEFA14A",True,False,False,False,True,False,True,False,False
CTEV,down,-0.2889107915641339,2026-07-17,23.399999618530273,2841267.0558929443,0,,False,False,False,False,False,False,False,False,True
CTNT,up,0.2133333683013916,2026-07-20,1.7999999523162842,474743.99700164795,0,,False,False,False,False,False,False,False,False,True
CTSH,up,0.30132535235839386,2026-07-23,55.970001220703125,399198945.95718384,1,SCHEDULE 13G,False,False,False,False,False,False,False,False,False
CUE,up,0.301486145839007,2026-07-02,28.010000228881836,4149611.3636016846,1,EFFECT,False,False,False,False,False,False,False,False,False
CUE,down,-0.23883861426701025,2026-07-09,28.010000228881836,4149611.3636016846,1,EFFECT,False,False,False,False,False,False,False,False,False
CURR,up,0.20701760432653615,2026-07-13,3.130000114440918,256091.0064458847,0,,False,False,False,False,False,False,False,False,True
DGXX,down,-0.237875286267486,2026-07-23,3.299999952316284,18534347.105026245,1,S-3,False,True,False,False,False,False,False,False,False
DOCN,down,-0.25175211931201547,2026-07-22,106.76000213623047,454680361.4654541,3,"424B5,FWP",False,True,False,False,False,False,False,False,False
DOCU,up,0.23660707986389706,2026-07-23,58.16999816894531,160747861.5989685,0,,False,False,False,False,False,False,False,False,True
DSGR,up,0.2529112401278395,2026-07-16,34.540000915527344,2065500.0,3,"8-K,DEFA14A,SCHEDULE 13D/A",True,False,False,True,False,False,True,True,False
DXC,up,0.26968714957357287,2026-07-23,11.770000457763672,38600693.692588806,2,"4,8-K",True,False,False,False,True,False,False,False,False
DWSN,down,-0.4161162515107454,2026-07-13,4.199999809265137,897229.9635887146,0,,False,False,False,False,False,False,False,False,True
EAF,up,0.2829860369502424,2026-07-09,7.059999942779541,2024459.9940776825,0,,False,False,False,False,False,False,False,False,True
ECG,down,-0.2087410509309775,2026-07-23,109.16999816894531,68469949.79095459,0,,False,False,False,False,False,False,False,False,True
ECOR,down,-0.24800462417839386,2026-07-02,6.070000171661377,476211.0248565674,0,,False,False,False,False,False,False,False,False,True
EDSA,down,-0.20454544305144573,2026-07-17,5.360000133514404,472255.0024986267,2,"424B3,EFFECT",False,True,False,False,False,False,False,False,False
EDBL,up,0.3181817525017694,2026-07-08,2.450000047683716,628578.0,3,"3,4,8-K",True,False,False,False,True,True,False,False,False
EDBL,down,-0.24786322154452678,2026-07-07,2.450000047683716,628578.0,3,"3,4,8-K",True,False,False,False,True,True,False,False,False
EDU,up,0.2033689700865986,2026-07-22,58.58000183105469,27474850.85296631,7,4,False,False,False,False,True,False,False,False,False
EFOR,up,0.2697979616682291,2026-07-21,23.40999984741211,17130960.317230225,0,,False,False,False,False,False,False,False,False,True
EGHT,up,0.21604939679731738,2026-07-23,1.9700000286102295,3342861.0783934593,0,,False,False,False,False,False,False,False,False,True
EGHT,down,-0.20197042975360557,2026-07-16,1.9700000286102295,3342861.0783934593,0,,False,False,False,False,False,False,False,False,True
EGG,up,0.858536600683645,2026-07-28,3.9200000762939453,293359.99631881714,1,6-K,False,False,False,False,False,False,False,False,False
EGG,down,-0.5980392175195586,2026-07-27,3.9200000762939453,293359.99631881714,1,6-K,False,False,False,False,False,False,False,False,False
ELTX,up,0.31457794211111656,2026-07-01,2.890000104904175,2266319.971561432,1,8-K,True,False,False,False,False,False,False,True,False
ELTX,down,-0.3735408341923051,2026-07-02,2.890000104904175,2266319.971561432,2,"424B5,8-K",True,True,False,False,False,False,True,False,False
ELVA,up,0.4904943508091637,2026-07-15,7.670000076293945,3882528.0910491943,1,6-K,False,False,False,False,False,False,False,False,False
ELVA,down,-0.22704081839527435,2026-07-15,7.670000076293945,3882528.0910491943,1,6-K,False,False,False,False,False,False,False,False,False
ENOV,up,0.2584829421745982,2026-07-01,30.260000228881836,25436460.151672363,2,"11-K,4",False,False,False,False,True,False,False,False,False
ENLV,down,-0.47417842976860636,2026-07-28,2.25,394711.01334762573,2,6-K,False,False,False,False,False,False,False,False,False
ENVX,down,-0.2136751705686314,2026-07-22,3.680000066757202,28881490.91053009,2,4,False,False,False,False,True,False,False,False,False
EPAM,up,0.24088692996314975,2026-07-23,106.88999938964844,133741556.6482544,0,,False,False,False,False,False,False,False,False,True
EVH,down,-0.40754042179284433,2026-07-22,3.299999952316284,12149279.824447632,1,SCHEDULE 13G,False,False,False,False,False,False,False,False,False
EVTL,down,-0.25766868608178883,2026-07-22,1.2100000381469727,3706179.0408611298,0,,False,False,False,False,False,False,False,False,True
EWTX,up,0.23499352719464928,2026-07-01,39.75,41983520.15686035,2,"144,4",False,False,False,False,True,False,False,False,False
EWTX,down,-0.21013443987697655,2026-07-09,39.75,41983520.15686035,1,4,False,False,False,False,True,False,False,False,False
EXLS,up,0.341408937040931,2026-07-22,35.9900016784668,66705891.95537567,6,"3,4,8-K",True,False,False,False,True,False,True,False,False
FBIO,up,0.24749164119614675,2026-07-07,3.3499999046325684,1626371.962738037,0,,False,False,False,False,False,False,False,False,True
FBRX,up,0.7832847861512773,2026-07-09,76.52999877929688,29110788.36364746,4,"4,8-K,SCHEDULE 13G/A",True,False,False,False,True,False,True,True,False
FEIM,up,0.35499742169707615,2026-07-14,57.689998626708984,17851530.1322937,0,,False,False,False,False,False,False,False,False,True
FEIM,down,-0.2123156702705591,2026-07-23,57.689998626708984,17851530.1322937,3,"10-K,EFFECT,S-3",False,True,False,False,False,False,False,False,False
FGNX,up,0.3446089022976797,2026-07-08,6.889999866485596,644183.9977741241,1,8-K,True,False,False,False,False,False,False,True,False
FIVN,up,0.24925269565935881,2026-07-23,27.165000915527344,50891970.80554962,0,,False,False,False,False,False,False,False,False,True
FJET,down,-0.21987314115418177,2026-07-13,3.4700000286102295,3453449.914455414,0,,False,False,False,False,False,False,False,False,True
FLY,down,-0.2472310059430356,2026-07-09,17.84000015258789,87409697.1654892,1,D,False,False,False,False,False,False,False,False,False
FNWD,up,0.22745954659570433,2026-07-22,44.2400016784668,602034.9872589111,6,"13F-HR,425,8-K",True,False,True,False,False,False,True,True,False
FRHC,up,0.20418486349658416,2026-07-01,148.24000549316406,19942032.540893555,3,"4,8-K",True,False,False,False,True,False,False,False,False
FRNM,down,-0.23439877041336554,2026-07-22,10.0600004196167,2736872.0764160156,14,"10-Q,25-NSE,3,4,425,8-A12B,8-K,CERT,SCHEDULE 13D/A",True,False,True,True,True,False,False,False,False
FRMI,up,0.22314047306973572,2026-07-17,5.860000133514404,114036621.30084038,2,8-K,True,False,False,False,False,True,True,True,False
FRMI,down,-0.23142510189272403,2026-07-06,5.860000133514404,114036621.30084038,9,"4,DFAN14A,SCHEDULE 13D/A",False,False,False,True,True,False,False,False,False
FTCI,down,-0.28305400620474375,2026-07-10,2.5999999046325684,579174.0022182465,-1,,False,False,False,False,False,False,False,False,False
FTH,up,0.5776614191555889,2026-07-02,28.93000030517578,3655068.118286133,2,4,False,False,False,False,True,False,False,False,False
FTH,down,-0.2845685578429321,2026-07-10,28.93000030517578,3655068.118286133,0,,False,False,False,False,False,False,False,False,True
FVRR,down,-0.2053494463422847,2026-07-29,9.210000038146973,6456537.909698486,1,4,False,False,False,False,True,False,False,False,False
FWRD,up,0.22803025141673028,2026-07-21,14.59000015258789,9343425.197601318,1,8-K,True,False,False,False,False,False,False,True,False
G,up,0.22325887385841114,2026-07-22,36.709999084472656,62487379.765319824,0,,False,False,False,False,False,False,False,False,True
FXHO,up,1.7152777437442608,2026-07-06,8.770000457763672,663119.9824333191,0,,False,False,False,False,False,False,False,False,True
FXHO,down,-0.25000004967053535,2026-07-02,8.770000457763672,663119.9824333191,0,,False,False,False,False,False,False,False,False,True
GALT,down,-0.2790262556890064,2026-07-14,3.490000009536743,2146927.9697418213,0,,False,False,False,False,False,False,False,False,True
GDC,up,0.24358982588412803,2026-07-22,1.4700000286102295,1165706.9782018661,0,,False,False,False,False,False,False,False,False,True
GDYN,up,0.21428576902467467,2026-07-22,6.800000190734863,9832620.15247345,0,,False,False,False,False,False,False,False,False,True
GERN,up,0.22834643008534639,2026-07-01,1.399999976158142,13192424.170017242,1,4,False,False,False,False,True,False,False,False,False
GEVO,up,0.20979026750315466,2026-07-14,1.4500000476837158,4305155.869889259,0,,False,False,False,False,False,False,False,False,True
GEVO,down,-0.20765026574876821,2026-07-23,1.4500000476837158,4305155.869889259,1,8-K,True,False,False,False,False,False,False,True,False
GLOB,up,0.24632475547803478,2026-07-23,38.150001525878906,63113041.48006439,0,,False,False,False,False,False,False,False,False,True
GLSI,down,-0.32088025404242704,2026-07-15,12.800000190734863,2275805.0785064697,0,,False,False,False,False,False,False,False,False,True
GMM,up,1.4702703312246177,2026-07-10,2.930000066757202,454476.0166168213,0,,False,False,False,False,False,False,False,False,True
GMM,down,-0.24507660435612122,2026-07-13,2.930000066757202,454476.0166168213,0,,False,False,False,False,False,False,False,False,True
GMEX,up,0.22448973964853858,2026-07-27,1.2799999713897705,436857.99815654755,0,,False,False,False,False,False,False,False,False,True
GRMN,up,0.22794660173875192,2026-07-23,294.8299865722656,215351494.44580078,0,,False,False,False,False,False,False,False,False,True
GRRR,down,-0.2909958247605009,2026-07-15,10.649999618530273,18757309.57660675,5,4,False,False,False,False,True,False,False,False,False
GSIT,down,-0.20384049015197436,2026-07-09,5.25,5352660.15586853,0,,False,False,False,False,False,False,False,False,True
GTE,up,0.21835436710771328,2026-07-16,6.679999828338623,1765907.9544067383,0,,False,False,False,False,False,False,False,False,True
GSHD,up,0.3758754692856765,2026-07-22,70.72000122070312,28595079.21524048,3,"10-Q,8-K,SCHEDULE 13G/A",True,False,False,False,False,False,False,True,False
GTM,up,0.21527772948697943,2026-07-23,3.5,26019871.95417881,0,,False,False,False,False,False,False,False,False,True
GWRE,up,0.27310083947726627,2026-07-23,167.25999450683594,196121278.3203125,3,"144,4,8-K",True,False,False,False,True,False,False,False,False
HCKT,up,0.20107525238785184,2026-07-23,11.170000076293945,3251899.929046631,-1,,False,False,False,False,False,False,False,False,False
HCWB,down,-0.375,2026-07-17,2.5799999237060547,257154.2319712639,1,POS AM,False,False,False,False,False,False,False,False,False
HKIT,down,-0.23943659607036483,2026-07-01,3.119999885559082,573092.028093338,2,6-K,False,False,False,False,False,False,False,False,False
HOVR,up,0.20241694497774487,2026-07-21,1.590000033378601,1715823.990702629,6,"10-K,4,8-K",True,False,False,False,True,False,False,True,False
HQ,down,-0.4755714885997231,2026-07-17,11.550000190734863,11009855.755615234,-1,,False,False,False,False,False,False,False,False,False
HTCO,down,-0.20924576778031145,2026-07-01,3.4100000858306885,442325.0,0,,False,False,False,False,False,False,False,False,True
HUBS,up,0.3216146643704736,2026-07-23,251.1199951171875,289187086.29608154,2,"144,4",False,False,False,False,True,False,False,False,False
HUT,up,0.28027411033012184,2026-07-16,88.18000030517578,429847126.61972046,0,,False,False,False,False,False,False,False,False,True
HUT,down,-0.25061611560007946,2026-07-23,88.18000030517578,429847126.61972046,1,8-K,True,False,False,False,False,False,True,False,False
HURN,up,0.40372407729870785,2026-07-29,170.3699951171875,31607941.009521484,3,"10-Q,8-K",True,False,False,False,False,False,False,True,False
IBM,down,-0.25207594284781154,2026-07-14,226.44000244140625,2265873197.8271484,-1,,False,False,False,False,False,False,False,False,False
ICHR,down,-0.3470051525822855,2026-07-22,62.25,94434050.390625,1,144,False,False,False,False,True,False,False,False,False
ICU,up,0.32425069004961715,2026-07-01,3.25,294375.0,1,8-K,True,False,False,False,False,False,False,False,False
IESC,down,-0.26398695900894553,2026-07-22,496.2200012207031,131475706.29882812,0,,False,False,False,False,False,False,False,False,True
IMAX,up,0.24940562277329015,2026-07-21,48.65999984741211,43506109.36279297,0,,False,False,False,False,False,False,False,False,True
IMSR,down,-0.2304560248570401,2026-07-09,4.639999866485596,10215996.112632751,0,,False,False,False,False,False,False,False,False,True
IMMR,up,0.2037325004280781,2026-07-20,7.329999923706055,3736120.108795166,0,,False,False,False,False,False,False,False,False,True
IMOS,down,-0.27624487161874367,2026-07-22,45.63999938964844,7283009.831237793,1,6-K,False,False,False,False,False,False,False,False,False
INLF,up,0.6860986360105281,2026-07-22,4.269999980926514,4834099.704776287,0,,False,False,False,False,False,False,False,False,True
INTG,down,-0.23579174073209108,2026-07-21,28.149999618530273,3118109.90524292,0,,False,False,False,False,False,False,False,False,True
INV,down,-0.3273453629539613,2026-07-10,2.819999933242798,6014668.024253845,0,,False,False,False,False,False,False,False,False,True
INTT,down,-0.2231292364305929,2026-07-23,11.420000076293945,2537178.042984009,0,,False,False,False,False,False,False,False,False,True
IONQ,down,-0.2159928944554138,2026-07-09,31.989999771118164,765691595.7374573,0,,False,False,False,False,False,False,False,False,True
IONS,down,-0.23904810158964385,2026-07-09,54.040000915527344,190205755.65567017,15,"144,4,8-K",True,False,False,False,True,False,True,True,False
IP,up,0.21292990380665877,2026-07-21,42.63999938964844,191865867.6914215,1,8-K,True,False,False,False,False,False,False,False,False
IOVA,up,0.20610679150174271,2026-07-15,4.559999942779541,60001409.428691864,0,,False,False,False,False,False,False,False,False,True
IQV,up,0.24702796811764793,2026-07-22,247.55999755859375,260341365.06652832,4,4,False,False,False,False,True,False,False,False,False
IREN,down,-0.28997092217351994,2026-07-22,29.309999465942383,1686722601.8218994,1,8-K,True,False,False,False,False,False,False,True,False
IT,up,0.2539741577807231,2026-07-22,165.64999389648438,179692732.28149414,0,,False,False,False,False,False,False,False,False,True
ITRI,up,0.2623259988675595,2026-07-28,102.33000183105469,44322097.15805054,2,"10-Q,8-K",True,False,False,False,False,False,False,True,False
JEM,down,-0.5169642629697405,2026-07-10,5.409999847412109,2455580.039691925,3,"3,4,6-K",False,False,False,False,True,False,False,False,False
JFB,down,-0.21052631578947367,2026-07-15,3.2899999618530273,938959.9815368652,5,4,False,False,False,False,True,False,False,False,False
JLHL,up,3.1797386277841797,2026-07-09,5.75,2419268.0066108704,0,,False,False,False,False,False,False,False,False,True
JLHL,down,-0.496589345753391,2026-07-06,5.75,2419268.0066108704,0,,False,False,False,False,False,False,False,False,True
JZ,up,0.20937494621612207,2026-07-09,2.240000009536743,349013.54234838486,0,,False,False,False,False,False,False,False,False,True
JZ,down,-0.281481494127368,2026-07-02,2.240000009536743,349013.54234838486,1,6-K,False,False,False,False,False,False,False,False,False
JZXN,up,0.8547009879393819,2026-07-10,1.2699999809265137,286924.99405145645,0,,False,False,False,False,False,False,False,False,True
JZXN,down,-0.336787561566504,2026-07-22,1.2699999809265137,286924.99405145645,1,6-K,False,False,False,False,False,False,False,False,False
KEEL,up,0.22236340857019976,2026-07-16,3.180000066757202,135654668.84777546,6,"3,4",False,False,False,False,True,False,False,False,False
KEEL,down,-0.3388773171336912,2026-07-23,3.180000066757202,135654668.84777546,0,,False,False,False,False,False,False,False,False,True
KD,up,0.20257516631998773,2026-07-22,14.010000228881836,48474475.0,0,,False,False,False,False,False,False,False,False,True
KOS,up,0.27441855255754377,2026-07-16,2.4800000190734863,34067214.306259155,0,,False,False,False,False,False,False,False,False,True
KPTI,down,-0.21451108197607727,2026-07-20,6.860000133514404,3766917.0810699463,1,8-K,True,False,False,False,False,False,False,False,False
KSCP,up,0.4545454545454546,2026-07-22,1.3799999952316284,1283833.0141544342,1,8-K,True,False,False,False,False,False,False,True,False
KSCP,down,-0.3365384394953229,2026-07-22,1.3799999952316284,1283833.0141544342,1,8-K,True,False,False,False,False,False,False,True,False
KULR,down,-0.2448979641486584,2026-07-06,2.4200000762939453,4274820.010900497,0,,False,False,False,False,False,False,False,False,True
KYTX,down,-0.24159024067491752,2026-07-09,7.070000171661377,9632439.412021637,1,8-K,True,False,False,False,False,False,True,False,False
LAD,up,0.27980367956012,2026-07-23,427.4800109863281,86556144.20471191,0,,False,False,False,False,False,False,False,False,True
LASR,up,0.2731765285604979,2026-07-09,59.06999969482422,66102575.0,1,144,False,False,False,False,True,False,False,False,False
LCID,up,0.28787877849592336,2026-07-15,7.960000038146973,87119710.90679169,1,8-K,True,False,False,False,False,False,False,True,False
LCID,down,-0.22935780254343907,2026-07-07,7.960000038146973,87119710.90679169,2,8-K,True,False,False,False,False,False,False,True,False
LHSW,up,2.7777779838185306,2026-07-06,2.609999895095825,423774.99520778656,3,"4,6-K,SCHEDULE 13D/A",False,False,False,True,True,False,False,False,False
LHSW,down,-0.41323530917349116,2026-07-07,2.609999895095825,423774.99520778656,3,"4,6-K,SCHEDULE 13D/A",False,False,False,True,True,False,False,False,False
LINC,down,-0.23742337765779853,2026-07-13,43.439998626708984,22396928.125,1,8-K,True,False,False,False,False,False,True,False,False
LII,down,-0.20968186471375694,2026-07-29,430.0199890136719,243843815.71655273,1,8-K,True,False,False,False,False,False,False,True,False
LITE,down,-0.2774459418914045,2026-07-23,602.3499755859375,3390391230.9387207,6,4,False,False,False,False,True,False,False,False,False
LMND,down,-0.23715986793568555,2026-07-29,47.380001068115234,74677047.8439331,3,"8-K,SCHEDULE 13G/A",True,False,False,False,False,False,False,True,False
LODE,down,-0.22680414651681524,2026-07-24,2.7200000286102295,4330080.127716064,2,"10-Q,8-K",True,False,False,False,False,False,False,True,False
LPTH,up,0.22200774777559595,2026-07-21,9.390000343322754,35403925.297260284,0,,False,False,False,False,False,False,False,False,True
LPTH,down,-0.240905381552608,2026-07-23,9.390000343322754,35403925.297260284,30,"8-K,POS AM,S-8 POS",True,False,False,False,False,False,True,True,False
LRMR,up,0.31288350378189644,2026-07-02,3.630000114440918,6671859.867095947,1,8-K,True,False,False,False,False,False,True,False,False
LUNR,down,-0.20473373468915357,2026-07-09,11.390000343322754,156364661.0628128,1,SCHEDULE 13D/A,False,False,False,True,False,False,False,False,False
MAAS,up,0.2643332014956745,2026-07-16,18.360000610351562,1300771.992111206,1,SCHEDULE 13D/A,False,False,False,True,False,False,False,False,False
MAN,up,0.32368018759472594,2026-07-16,55.86000061035156,50895502.658081055,1,8-K,True,False,False,False,False,False,False,True,False
MANH,up,0.21317718079238102,2026-07-29,204.02000427246094,99084020.95947266,1,8-K,True,False,False,False,False,False,False,True,False
MARA,down,-0.21299923018993727,2026-07-23,10.050000190734863,620595771.94767,6,"144,4",False,False,False,False,True,False,False,False,False
MBRX,down,-0.37899544348358494,2026-07-29,1.3600000143051147,320879.98542785645,1,S-1,False,True,False,False,False,False,False,False,False
MCRB,down,-0.34459461755142606,2026-07-07,4.650000095367432,530160.0143432617,3,4,False,False,False,False,True,False,False,False,False
MEI,down,-0.2136336070411463,2026-07-22,12.920000076293945,10276459.707450867,1,4,False,False,False,False,True,False,False,False,False
MESO,up,0.23243240108448227,2026-07-08,14.130000114440918,3490093.0377960205,0,,False,False,False,False,False,False,False,False,True
MF,up,0.35071092243022894,2026-07-22,6.829999923706055,2706087.9329681396,1,6-K,False,False,False,False,False,False,False,False,False
MF,down,-0.26825396921509126,2026-07-14,6.829999923706055,2706087.9329681396,0,,False,False,False,False,False,False,False,False,True
METC,down,-0.2258842090616695,2026-07-22,9.630000114440918,16796637.152194977,0,,False,False,False,False,False,False,False,False,True
MGRT,up,0.29887001915424993,2026-07-16,96.98999786376953,727559.9868774414,-1,,False,False,False,False,False,False,False,False,False
MH,up,0.23076915821582,2026-07-22,11.199999809265137,6788384.71698761,0,,False,False,False,False,False,False,False,False,True
MKSI,down,-0.25395310032267504,2026-07-23,257.6099853515625,496416762.87231445,1,SCHEDULE 13G,False,False,False,False,False,False,False,False,False
MNRO,down,-0.22906978833088598,2026-07-29,13.260000228881836,12525827.500534058,2,"10-Q,8-K",True,False,False,False,False,False,False,True,False
MNDY,up,0.25801509182339233,2026-07-23,90.25,86228504.67529297,2,6-K,False,False,False,False,False,False,False,False,False
MOD,down,-0.2868130358859654,2026-07-22,178.0399932861328,329504200.0,1,3,False,False,False,False,True,False,False,False,False
MNTS,down,-0.20424836983241357,2026-07-09,4.159999847412109,6459779.959201813,0,,False,False,False,False,False,False,False,False,True
MODD,down,-0.2267303185465639,2026-07-16,2.0799999237060547,261936.012840271,0,,False,False,False,False,False,False,False,False,True
MPLT,up,0.24280673917030815,2026-07-28,15.020000457763672,19506492.599487305,2,"4,8-K",True,False,False,False,True,False,True,True,False
MPLT,down,-0.7290755098218539,2026-07-27,15.020000457763672,19506492.599487305,3,"4,8-K",True,False,False,False,True,False,True,True,False
MRCY,down,-0.20159257024551003,2026-07-06,90.16999816894531,62793600.0,0,,False,False,False,False,False,False,False,False,True
MRDN,down,-0.21914894106306415,2026-07-29,11.010000228881836,953111.9939804077,2,"10-Q,8-K",True,False,False,False,False,False,False,True,False
MRVL,down,-0.22596292290576458,2026-07-09,163.39999389648438,5595550466.7907715,2,"424B7,8-K",True,True,False,False,False,False,True,False,False
MTRN,down,-0.24463419144794374,2026-07-22,189.33999633789062,79592100.0,2,4,False,False,False,False,True,False,False,False,False
MU,down,-0.25369367750106775,2026-07-23,739.0,48656326300.58594,-1,,False,False,False,False,False,False,False,False,False
MXL,down,-0.21536608928047463,2026-07-24,57.25,313058516.1026001,2,"10-Q,8-K",True,False,False,False,False,False,False,True,False
MYRG,down,-0.21270200261018657,2026-07-22,322.05999755859375,114723838.28125,-1,,False,False,False,False,False,False,False,False,False
MYSE,up,0.23376622304296024,2026-07-10,2.4000000953674316,419894.9942588806,0,,False,False,False,False,False,False,False,False,True
NAKA,up,0.3738873209702802,2026-07-13,4.28000020980835,908105.0109624863,0,,False,False,False,False,False,False,False,False,True
NAMM,down,-0.20958078660287427,2026-07-23,1.3200000524520874,416826.0032057762,4,"424B3,6-K",False,True,False,False,False,False,False,False,False
NAUT,down,-0.2771083904742009,2026-07-28,1.0399999618530273,1263027.9893875122,2,"10-Q,8-K",True,False,False,False,False,False,False,True,False
NCTY,up,0.41433018937713784,2026-07-27,4.360000133514404,264215.997505188,3,"6-K,EFFECT,F-3/A",False,True,False,False,False,False,False,False,False
NCT,up,0.21180551071410014,2026-07-21,3.4700000286102295,1358878.049325943,0,,False,False,False,False,False,False,False,False,True
NDLS,up,0.24372463014040102,2026-07-24,15.9399995803833,468456.00299835205,2,"10-Q,8-K",True,False,False,False,False,False,False,True,False
NDLS,down,-0.23734176928675,2026-07-01,15.9399995803833,468456.00299835205,0,,False,False,False,False,False,False,False,False,True
NEWP,up,0.2061854871911466,2026-07-15,4.369999885559082,2035098.0174064636,1,SCHEDULE 13G/A,False,False,False,False,False,False,False,False,False
NEXT,down,-0.20351757258737468,2026-07-23,6.340000152587891,18033417.316389084,0,,False,False,False,False,False,False,False,False,True
NGNE,up,0.26446277455714107,2026-07-01,33.65999984741211,7495312.316131592,4,"424B5,8-K",True,True,False,False,False,False,True,True,False
NICE,up,0.20962908330126595,2026-07-23,105.0199966430664,46638437.51296997,0,,False,False,False,False,False,False,False,False,True
NKTX,down,-0.27520435135335997,2026-07-08,2.130000114440918,1786094.9402332306,0,,False,False,False,False,False,False,False,False,True
NNVC,up,0.20408159624317213,2026-07-07,1.5399999618530273,565440.0084257126,1,424B3,False,True,False,False,False,False,False,False,False
NOW,up,0.2590819998074809,2026-07-23,115.76000213623047,2151281307.295227,4,"10-Q,8-K,S-8",True,False,False,False,False,False,False,True,False
NRGV,down,-0.250746250173832,2026-07-22,2.509999990463257,16888092.09256172,2,"8-K,S-3",True,True,False,False,False,False,False,True,False
NRXP,down,-0.27901785595494566,2026-07-22,3.2300000190734863,3183195.103406906,1,8-K,True,False,False,False,False,False,True,False,False
NTLA,down,-0.2701793527801637,2026-07-06,10.800000190734863,56133250.0,3,"144,4",False,False,False,False,True,False,False,False,False
NUAI,up,0.263803763538373,2026-07-20,4.065000057220459,38589557.91544914,1,SCHEDULE 13G,False,False,False,False,False,False,False,False,False
NVEC,up,0.5483387891249618,2026-07-23,112.26000213623047,24220690.837097168,2,"10-Q,8-K",True,False,False,False,False,False,True,True,False
NVCR,up,0.2838792654416842,2026-07-23,15.199999809265137,21396344.461250305,3,"10-Q,144,8-K",True,False,False,False,True,False,False,True,False
NVCR,down,-0.23961981074025263,2026-07-23,15.199999809265137,21396344.461250305,3,"10-Q,144,8-K",True,False,False,False,True,False,False,True,False
NVVE,up,0.6358380881531325,2026-07-08,1.1799999475479126,1065840.0423526764,2,8-K,True,False,False,False,False,False,True,False,False
NVVE,down,-0.6113172392384087,2026-07-16,1.1799999475479126,1065840.0423526764,1,10-Q,False,False,False,False,False,False,False,False,False
NXTC,up,2.018348496426401,2026-07-14,5.019999980926514,306250.0,2,"425,8-K",True,False,True,False,False,True,True,True,False
NXTC,down,-0.3363499216563035,2026-07-15,5.019999980926514,306250.0,2,"425,8-K",True,False,True,False,False,True,True,True,False
OBE,up,0.20969556715614424,2026-07-16,9.819999694824219,6725326.890945435,2,6-K,False,False,False,False,False,False,False,False,False
OEC,up,0.24906364900785727,2026-07-09,7.150000095367432,3788167.9094314575,0,,False,False,False,False,False,False,False,False,True
OII,up,0.2471618037996839,2026-07-17,46.58000183105469,40881541.39709473,0,,False,False,False,False,False,False,False,False,True
